Date,Temperature (C),Humidity (%),Precipitation (mm),Snow Depth (cm),Wind Direction (deg),Wind Speed (km/h),Wind Gust (km/h),Pressure (hPa),Sunshine (min),Cloud Cover (%),Weather Code
2025-11-26 11:00:00,14.0,88,0.0,,30,17.0,,1024.0,,1,3
2025-11-26 12:00:00,13.0,88,0.0,,20,15.0,,1025.0,,5,2
2025-11-26 13:00:00,13.0,88,0.0,,20,17.0,,1026.0,,5,3
2025-11-26 14:00:00,14.0,82,0.0,,20,24.0,20.0,1026.0,,0,3
2025-11-26 15:00:00,16.0,72,0.0,,30,22.0,,1027.0,,1,1
2025-11-26 16:00:00,17.0,63,0.0,,40,22.0,,1027.0,,0,1
2025-11-26 17:00:00,19.0,56,0.0,,40,19.0,14.0,1027.0,,0,1
2025-11-26 18:00:00,19.0,56,0.0,,50,13.0,14.0,1026.0,,0,1
2025-11-26 19:00:00,20.0,49,0.0,,60,15.0,14.0,1025.0,,0,1
2025-11-26 20:00:00,20.0,46,0.0,,50,17.0,14.0,1025.0,,0,1
2025-11-26 21:00:00,21.0,43,0.0,,30,19.0,,1025.0,,0,1
2025-11-26 22:00:00,20.0,43,0.0,,30,15.0,,1025.0,,0,1
2025-11-26 23:00:00,17.0,52,0.0,,30,11.0,,1025.0,,0,1
2025-11-27 00:00:00,15.0,63,0.0,,40,9.0,,1026.0,,0,1
2025-11-27 01:00:00,14.0,67,0.0,,50,7.0,,1026.0,,0,1
2025-11-27 02:00:00,13.0,72,0.0,,30,9.0,,1026.0,,0,1
2025-11-27 03:00:00,11.0,82,0.0,,60,7.0,,1027.0,,0,1
2025-11-27 04:00:00,11.0,76,0.0,,30,9.0,,1027.0,,0,1
2025-11-27 05:00:00,11.0,76,0.0,,50,4.0,,1027.0,,0,1
2025-11-27 06:00:00,10.0,87,0.0,,60,9.0,,1026.0,,0,1
2025-11-27 07:00:00,10.0,76,0.0,,70,6.0,,1027.0,,6,1
2025-11-27 08:00:00,10.0,87,0.0,,40,11.0,,1027.0,,4,1
2025-11-27 09:00:00,9.0,87,0.0,,30,11.0,,1027.0,,6,1
2025-11-27 10:00:00,8.0,87,0.0,,20,9.0,,1028.0,,2,1
2025-11-27 11:00:00,9.0,94,0.0,,80,6.0,,1028.0,,4,2
2025-11-27 12:00:00,9.0,87,0.0,,50,11.0,,1029.0,,8,1
2025-11-27 13:00:00,10.0,71,0.0,,80,7.0,,1030.0,,8,3
2025-11-27 14:00:00,11.0,62,0.0,,80,15.0,,1031.0,,6,3
2025-11-27 15:00:00,13.0,47,0.0,,90,19.0,,1031.0,,6,3
2025-11-27 16:00:00,15.0,36,0.0,,90,17.0,,1032.0,,6,3
2025-11-27 17:00:00,16.0,31,0.0,,90,13.0,,1032.0,,8,3
2025-11-27 18:00:00,16.0,29,0.0,,70,15.0,,1031.0,,8,3
2025-11-27 19:00:00,18.0,26,0.0,,70,9.0,10.0,1030.0,,4,3
2025-11-27 20:00:00,18.0,28,0.0,,90,15.0,,1029.0,,8,3
2025-11-27 21:00:00,18.0,22,0.0,,60,13.0,,1028.0,,2,3
2025-11-27 22:00:00,17.0,27,0.0,,40,9.0,,1028.0,,2,3
2025-11-27 23:00:00,15.0,36,0.0,,90,7.0,,1028.0,,0,2
2025-11-28 00:00:00,14.0,41,0.0,,0,0.0,,1028.0,,0,1
2025-11-28 01:00:00,12.0,54,0.0,,0,0.0,,1029.0,,0,1
2025-11-28 02:00:00,10.0,71,0.0,,60,6.0,,1030.0,,2,1
2025-11-28 03:00:00,11.0,76,0.0,,70,6.0,,1030.0,,8,1
2025-11-28 04:00:00,11.1,65,0.0,,57,6.1,,1029.5,,0,1
2025-11-28 05:00:00,10.7,66,0.0,,66,8.6,,1030.0,,3,1
2025-11-28 06:00:00,11.0,62,0.0,,80,9.0,,1030.0,,8,2
2025-11-28 07:00:00,10.3,65,0.0,,74,10.8,,1029.1,,8,3
2025-11-28 08:00:00,10.0,63,0.0,,79,10.8,,1029.2,,8,3
2025-11-28 09:00:00,9.6,63,0.0,,79,10.8,,1029.3,,7,3
2025-11-28 10:00:00,9.4,62,0.0,,78,11.9,,1029.3,,7,3
2025-11-28 11:00:00,10.0,66,0.0,,90,13.0,,1030.0,,8,3
2025-11-28 12:00:00,10.0,66,0.0,,100,11.0,,1030.0,,8,3
2025-11-28 13:00:00,11.0,58,0.0,,100,9.0,,1031.0,,8,3
2025-11-28 14:00:00,11.0,58,0.0,,100,11.0,,1031.0,,8,3
2025-11-28 15:00:00,13.0,47,0.0,,90,15.0,,1031.0,,8,3
2025-11-28 16:00:00,16.0,45,0.0,,120,20.0,19.0,1030.0,,8,3
2025-11-28 17:00:00,18.0,49,0.0,,120,28.0,20.0,1028.0,,4,3
2025-11-28 18:00:00,20.0,43,0.0,,130,28.0,16.0,1027.0,,5,3
2025-11-28 19:00:00,21.0,40,0.0,,140,22.0,17.0,1025.0,,2,3
2025-11-28 20:00:00,20.0,43,0.0,,150,22.0,18.0,1025.0,,2,2
2025-11-28 21:00:00,20.0,40,0.0,,160,28.0,20.0,1024.0,,4,3
2025-11-28 22:00:00,18.0,52,0.0,,150,20.0,,1025.0,,8,3
2025-11-28 23:00:00,17.0,59,0.0,,130,22.0,,1024.0,,6,3
2025-11-29 00:00:00,17.0,59,0.0,,130,19.0,,1025.0,,8,3
2025-11-29 01:00:00,16.0,63,0.0,,110,20.0,17.0,1025.0,,8,3
2025-11-29 02:00:00,16.0,63,0.0,,120,22.0,19.0,1024.0,,8,3
2025-11-29 03:00:00,16.0,68,0.0,,130,19.0,15.0,1024.0,,8,3
2025-11-29 04:00:00,17.0,63,0.4,,130,22.0,17.0,1023.0,,8,8
2025-11-29 05:00:00,17.0,63,0.6,,140,20.0,,1022.0,,4,8
2025-11-29 06:00:00,17.0,63,0.0,,140,20.0,,1021.0,,6,3
2025-11-29 07:00:00,18.0,64,0.1,,160,19.0,18.0,1020.0,,8,7
2025-11-29 08:00:00,18.0,68,0.0,,160,22.0,20.0,1019.0,,8,3
2025-11-29 09:00:00,18.0,68,0.0,,150,19.0,,1019.0,,2,3
2025-11-29 10:00:00,18.0,73,0.0,,140,13.0,,1019.0,,6,3
2025-11-29 11:00:00,18.0,73,0.0,,140,9.0,,1019.0,,8,3
2025-11-29 12:00:00,18.0,78,0.3,,150,13.0,20.0,1019.0,,2,5
2025-11-29 13:00:00,18.0,78,0.9,,160,19.0,,1018.0,,4,8
2025-11-29 14:00:00,20.0,73,0.3,,150,13.0,,1019.0,,4,8
2025-11-29 15:00:00,22.0,69,0.1,,160,20.0,,1019.0,,8,7
2025-11-29 16:00:00,23.0,69,0.3,,190,22.0,,1019.0,,2,8
2025-11-29 17:00:00,21.0,88,0.2,,190,13.0,,1018.0,,8,5
2025-11-29 18:00:00,24.0,74,0.3,,200,22.0,21.0,1017.0,,4,8
2025-11-29 19:00:00,25.0,65,0.0,,190,28.0,21.0,1016.0,,4,3
2025-11-29 20:00:00,25.0,65,0.6,,200,24.0,19.0,1015.0,,4,8
2025-11-29 21:00:00,25.0,65,0.5,,190,26.0,18.0,1015.0,,6,5
2025-11-29 22:00:00,23.0,78,0.4,,210,20.0,16.0,1015.0,,6,8
2025-11-29 23:00:00,23.0,78,0.2,,200,17.0,,1016.0,,2,17
2025-11-30 00:00:00,22.0,83,1.3,,190,17.0,,1016.0,,2,9
2025-11-30 01:00:00,22.0,83,1.0,,180,11.0,,1017.0,,4,9
2025-11-30 02:00:00,21.0,88,0.0,,150,7.0,,1017.0,,6,3
2025-11-30 03:00:00,21.0,88,0.0,,190,13.0,,1017.0,,2,3
2025-11-30 04:00:00,20.0,94,0.1,,0,0.0,,1017.0,,8,17
2025-11-30 05:00:00,21.0,94,0.1,,160,9.0,,1017.0,,4,7
2025-11-30 06:00:00,21.0,94,0.2,,150,9.0,,1017.0,,6,7
2025-11-30 07:00:00,21.0,94,0.6,,180,11.0,20.0,1017.0,,6,5
2025-11-30 08:00:00,16.0,100,0.2,,350,22.0,19.0,1018.0,,6,5
2025-11-30 09:00:00,14.0,100,0.8,,360,26.0,23.0,1020.0,,8,5
2025-11-30 10:00:00,12.0,100,0.4,,20,30.0,23.0,1020.0,,8,8
2025-11-30 11:00:00,12.0,100,0.0,,20,24.0,20.0,1021.0,,8,3
2025-11-30 12:00:00,12.0,94,0.0,,20,26.0,21.0,1021.0,,8,3
2025-11-30 13:00:00,10.0,100,0.0,,20,30.0,21.0,1023.0,,8,3
2025-11-30 14:00:00,9.0,94,0.0,,10,28.0,20.0,1023.0,,8,3
2025-11-30 15:00:00,8.0,87,0.0,,20,30.0,18.0,1025.0,,8,3
2025-11-30 16:00:00,9.0,82,0.0,,20,24.0,,1025.0,,8,3
2025-11-30 17:00:00,9.0,82,0.0,,30,28.0,,1025.0,,8,3
2025-11-30 18:00:00,10.0,76,0.0,,20,30.0,,1025.0,,8,3
2025-11-30 19:00:00,11.0,71,0.0,,30,28.0,19.0,1023.0,,8,3
2025-11-30 20:00:00,11.0,71,0.0,,30,26.0,,1022.0,,8,3
2025-11-30 21:00:00,11.0,71,0.0,,30,22.0,16.0,1022.0,,8,3
2025-11-30 22:00:00,11.0,71,0.0,,40,22.0,,1023.0,,8,3
2025-11-30 23:00:00,11.0,71,0.0,,20,20.0,,1023.0,,8,3
2025-12-01 00:00:00,11.0,71,0.0,,40,17.0,,1023.0,,8,3
2025-12-01 01:00:00,11.0,76,0.0,,50,19.0,,1024.0,,8,3
2025-12-01 02:00:00,10.0,76,0.0,,50,19.0,16.0,1024.0,,8,3
2025-12-01 03:00:00,10.0,82,0.0,,60,17.0,,1024.0,,8,3
2025-12-01 04:00:00,10.0,76,0.0,,50,17.0,12.0,1024.0,,8,3
2025-12-01 05:00:00,10.0,76,0.0,,70,19.0,15.0,1024.0,,8,3
2025-12-01 06:00:00,9.0,82,0.0,,30,15.0,,1024.0,,8,3
2025-12-01 07:00:00,9.0,82,0.0,,50,11.0,,1023.0,,8,3
2025-12-01 08:00:00,8.0,87,0.0,,50,17.0,,1023.0,,8,3
2025-12-01 09:00:00,8.0,81,0.0,,50,19.0,,1022.0,,8,3
2025-12-01 10:00:00,8.0,81,0.0,,70,13.0,,1022.0,,8,3
2025-12-01 11:00:00,8.0,87,0.0,,80,11.0,,1021.0,,8,5
2025-12-01 12:00:00,7.0,100,0.0,,60,13.0,,1021.0,,8,5
2025-12-01 13:00:00,7.0,100,0.1,,30,7.0,,1021.0,,6,5
2025-12-01 14:00:00,7.0,100,0.9,,20,7.0,,1021.0,,8,5
2025-12-01 15:00:00,7.0,100,0.4,,20,9.0,,1021.0,,4,5
2025-12-01 16:00:00,7.0,100,0.2,,30,11.0,,1021.0,,6,5
2025-12-01 17:00:00,8.0,100,0.1,,360,13.0,,1020.0,,4,5
2025-12-01 18:00:00,8.0,93,0.0,,10,17.0,,1019.0,,6,3
2025-12-01 19:00:00,8.0,93,0.0,,20,20.0,,1018.0,,8,5
2025-12-01 20:00:00,7.0,100,0.0,,10,20.0,,1018.0,,8,5
2025-12-01 21:00:00,8.0,100,0.0,,10,11.0,,1017.0,,2,5
2025-12-01 22:00:00,8.0,100,0.0,,20,11.0,,1017.0,,6,5
2025-12-01 23:00:00,8.0,100,0.1,,360,15.0,17.0,1017.0,,8,5
2025-12-02 00:00:00,7.0,100,0.0,,360,24.0,,1018.0,,8,5
2025-12-02 01:00:00,7.0,100,0.0,,10,22.0,16.0,1019.0,,6,5
2025-12-02 02:00:00,7.0,100,0.0,,360,20.0,17.0,1019.0,,8,5
2025-12-02 03:00:00,7.0,100,0.0,,10,28.0,16.0,1020.0,,8,5
2025-12-02 04:00:00,7.0,93,0.0,,10,24.0,20.0,1020.0,,8,3
2025-12-02 05:00:00,6.0,100,0.0,,10,30.0,19.0,1020.0,,8,3
2025-12-02 06:00:00,6.0,93,0.0,,10,26.0,,1020.0,,8,3
2025-12-02 07:00:00,6.0,93,0.0,,20,26.0,18.0,1021.0,,8,3
2025-12-02 08:00:00,5.0,93,0.0,,10,33.0,20.0,1021.0,,8,3
2025-12-02 09:00:00,5.0,87,0.0,,20,30.0,,1021.0,,8,3
2025-12-02 10:00:00,5.0,87,0.0,,20,20.0,,1021.0,,8,3
2025-12-02 11:00:00,4.0,87,0.0,,20,19.0,16.0,1021.0,,2,3
2025-12-02 12:00:00,3.0,93,0.0,,20,15.0,,1022.0,,3,3
2025-12-02 13:00:00,3.0,93,0.0,,20,13.0,,1023.0,,1,3
2025-12-02 14:00:00,4.0,87,0.0,,20,19.0,,1023.0,,1,1
2025-12-02 15:00:00,6.0,76,0.0,,30,24.0,,1023.0,,6,2
2025-12-02 16:00:00,7.0,71,0.0,,20,15.0,15.0,1023.0,,5,3
2025-12-02 17:00:00,9.0,57,0.0,,30,17.0,,1022.0,,2,3
2025-12-02 18:00:00,10.0,54,0.0,,10,7.0,11.0,1022.0,,7,2
2025-12-02 19:00:00,11.0,50,0.0,,360,7.0,,1021.0,,2,3
2025-12-02 20:00:00,12.0,47,0.0,,360,11.0,,1020.0,,2,2
2025-12-02 21:00:00,12.0,47,0.0,,10,9.0,,1019.0,,2,2
2025-12-02 22:00:00,12.0,47,0.0,,50,7.0,,1019.0,,7,2
2025-12-02 23:00:00,11.0,54,0.0,,0,0.0,,1019.0,,7,3
2025-12-03 00:00:00,8.0,76,0.0,,70,6.0,,1019.0,,1,3
2025-12-03 01:00:00,8.0,71,0.0,,100,7.0,,1019.0,,6,2
2025-12-03 02:00:00,7.0,81,0.0,,120,6.0,,1019.0,,0,3
2025-12-03 03:00:00,7.0,81,0.0,,0,0.0,,1019.0,,2,1
2025-12-03 04:00:00,7.0,81,0.0,,0,0.0,,1019.0,,0,1
2025-12-03 05:00:00,6.0,87,0.0,,140,3.0,,1020.0,,1,1
2025-12-03 06:00:00,6.0,87,0.0,,130,6.0,,1019.0,,0,1
2025-12-03 07:00:00,6.0,87,0.0,,0,0.0,,1019.0,,3,1
2025-12-03 08:00:00,5.0,93,0.0,,0,0.0,,1019.0,,4,2
2025-12-03 09:00:00,6.0,93,0.0,,70,6.0,,1019.0,,8,3
2025-12-03 10:00:00,7.0,93,0.0,,80,11.0,,1018.0,,8,3
2025-12-03 11:00:00,7.0,93,0.0,,90,9.0,,1018.0,,6,1
2025-12-03 12:00:00,7.0,100,0.0,,110,15.0,,1018.0,,8,3
2025-12-03 13:00:00,8.0,93,0.0,,110,9.0,,1018.0,,8,3
2025-12-03 14:00:00,9.0,94,0.0,,80,9.0,,1019.0,,8,3
2025-12-03 15:00:00,10.0,94,0.0,,120,11.0,,1019.0,,2,3
2025-12-03 16:00:00,13.0,82,0.0,,120,15.0,,1019.0,,6,3
2025-12-03 17:00:00,15.0,77,0.0,,120,13.0,,1018.0,,8,3
2025-12-03 18:00:00,15.0,77,0.0,,120,15.0,,1018.0,,6,3
2025-12-03 19:00:00,15.0,82,0.0,,120,15.0,,1017.0,,8,3
2025-12-03 20:00:00,15.0,88,0.0,,110,15.0,,1016.0,,8,5
2025-12-03 21:00:00,15.0,88,0.2,,110,19.0,12.0,1016.0,,8,5
2025-12-03 22:00:00,15.0,94,0.0,,90,15.0,,1016.0,,8,5
2025-12-03 23:00:00,14.0,100,0.0,,90,13.0,,1016.0,,8,5
2025-12-04 00:00:00,13.0,100,0.0,,90,15.0,,1016.0,,8,5
2025-12-04 01:00:00,13.0,100,0.2,,70,11.0,11.0,1016.0,,8,5
2025-12-04 02:00:00,13.0,100,0.0,,70,11.0,,1016.0,,8,5
2025-12-04 03:00:00,13.0,100,0.0,,80,17.0,12.0,1016.0,,8,5
2025-12-04 04:00:00,13.0,100,0.0,,80,13.0,10.0,1015.0,,8,5
2025-12-04 05:00:00,13.0,100,0.0,,20,9.0,10.0,1016.0,,6,5
2025-12-04 06:00:00,13.0,100,0.1,,10,11.0,13.0,1015.0,,8,5
2025-12-04 07:00:00,12.0,100,0.3,,50,11.0,,1015.0,,8,5
2025-12-04 08:00:00,12.0,100,0.2,,50,7.0,,1015.1,,8,7
2025-12-04 09:00:00,12.0,100,0.0,,40,13.0,,1015.0,,8,3
2025-12-04 10:00:00,12.0,100,0.0,,40,17.0,,1015.0,,8,5
2025-12-04 11:00:00,12.0,100,0.0,,30,13.0,,1016.0,,8,5
2025-12-04 12:00:00,11.0,100,0.3,,20,15.0,,1017.0,,8,5
2025-12-04 13:00:00,11.0,100,0.1,,10,17.0,,1018.0,,8,5
2025-12-04 14:00:00,10.0,100,0.2,,10,24.0,,1019.0,,8,5
2025-12-04 15:00:00,10.0,100,0.2,,20,22.0,,1019.0,,8,7
2025-12-04 16:00:00,9.0,100,0.0,,30,28.0,,1020.0,,8,5
2025-12-04 17:00:00,9.0,100,0.0,,10,20.0,17.0,1021.0,,6,5
2025-12-04 18:00:00,9.0,100,0.0,,10,26.0,18.0,1020.0,,8,5
2025-12-04 19:00:00,9.0,100,0.0,,10,30.0,21.0,1019.0,,8,3
2025-12-04 20:00:00,9.0,94,0.0,,10,26.0,,1020.0,,8,3
2025-12-04 21:00:00,9.0,94,0.0,,20,24.0,,1020.0,,6,3
2025-12-04 22:00:00,9.0,94,0.0,,30,24.0,19.0,1020.0,,4,3
2025-12-04 23:00:00,9.0,94,0.0,,10,22.0,,1021.0,,8,3
2025-12-05 00:00:00,8.0,100,0.0,,10,26.0,16.0,1021.0,,8,3
2025-12-05 01:00:00,8.0,100,0.0,,10,28.0,15.0,1022.0,,8,3
2025-12-05 02:00:00,8.0,93,0.0,,20,24.0,18.0,1022.0,,8,3
2025-12-05 03:00:00,8.0,93,0.0,,30,20.0,16.0,1022.0,,8,3
2025-12-05 04:00:00,8.0,93,0.0,,20,19.0,,1022.0,,8,3
2025-12-05 05:00:00,7.0,100,0.0,,360,15.0,,1023.0,,6,3
2025-12-05 06:00:00,7.0,93,0.0,,30,19.0,,1022.0,,8,3
2025-12-05 07:00:00,7.0,93,0.0,,10,19.0,,1022.0,,8,3
2025-12-05 08:00:00,7.0,93,0.0,,10,13.0,,1022.0,,8,3
2025-12-05 09:00:00,7.0,87,0.0,,20,13.0,,1022.0,,8,3
2025-12-05 10:00:00,6.0,93,0.0,,20,17.0,,1022.0,,4,3
2025-12-05 11:00:00,6.0,93,0.0,,30,17.0,,1020.0,,2,3
2025-12-05 12:00:00,6.0,93,0.0,,20,13.0,,1021.0,,6,3
2025-12-05 13:00:00,6.0,93,0.0,,30,11.0,,1021.0,,2,3
2025-12-05 14:00:00,7.0,87,0.0,,30,13.0,,1021.0,,4,3
2025-12-05 15:00:00,7.0,87,0.0,,50,9.0,,1021.0,,2,3
2025-12-05 16:00:00,8.0,81,0.0,,40,13.0,,1021.0,,2,3
2025-12-05 17:00:00,9.0,76,0.0,,0,0.0,,1021.0,,6,2
2025-12-05 18:00:00,9.0,76,0.0,,0,0.0,,1020.0,,8,3
2025-12-05 19:00:00,10.0,71,0.0,,0,0.0,,1019.0,,6,3
2025-12-05 20:00:00,10.0,71,0.0,,0,0.0,,1019.0,,2,3
2025-12-05 21:00:00,10.0,76,0.0,,0,0.0,,1018.0,,6,3
2025-12-05 22:00:00,10.0,76,0.0,,0,0.0,,1018.0,,2,3
2025-12-05 23:00:00,10.0,82,0.0,,0,0.0,,1017.0,,8,3
2025-12-06 00:00:00,9.0,94,0.0,,120,6.0,,1017.0,,2,3
2025-12-06 01:00:00,10.0,82,0.0,,0,0.0,,1017.0,,6,3
2025-12-06 02:00:00,10.0,82,0.0,,280,6.0,,1018.0,,2,3
2025-12-06 03:00:00,9.0,94,0.0,,0,0.0,,1018.0,,4,3
2025-12-06 04:00:00,8.0,100,0.0,,0,0.0,,1018.0,,8,5
2025-12-06 05:00:00,8.0,100,0.0,,0,0.0,,1018.0,,8,3
2025-12-06 06:00:00,9.0,100,0.0,,0,0.0,,1017.0,,8,5
2025-12-06 07:00:00,9.0,100,0.0,,0,0.0,,1017.0,,8,5
2025-12-06 08:00:00,8.0,100,0.0,,0,0.0,,1017.0,,8,5
2025-12-06 09:00:00,8.0,100,0.0,,0,0.0,,1017.0,,8,5
2025-12-06 10:00:00,8.0,100,0.0,,100,6.0,,1016.0,,4,5
2025-12-06 11:00:00,8.0,100,0.0,,0,0.0,,1017.0,,2,5
2025-12-06 12:00:00,8.0,100,0.0,,0,0.0,,1017.0,,8,5
2025-12-06 13:00:00,8.0,100,0.0,,0,0.0,,1017.0,,8,5
2025-12-06 14:00:00,9.0,100,0.0,,0,0.0,,1017.0,,8,5
2025-12-06 15:00:00,11.0,94,0.0,,170,6.0,,1017.0,,4,5
2025-12-06 16:00:00,14.0,72,0.0,,240,7.0,,1017.0,,8,3
2025-12-06 17:00:00,17.0,59,0.0,,0,0.0,,1016.0,,0,3
2025-12-06 18:00:00,19.0,56,0.0,,270,11.0,,1015.0,,0,1
2025-12-06 19:00:00,20.0,53,0.0,,230,11.0,,1014.0,,0,1
2025-12-06 20:00:00,21.0,53,0.0,,190,13.0,,1013.0,,0,1
2025-12-06 21:00:00,21.0,49,0.0,,200,11.0,,1012.0,,0,1
2025-12-06 22:00:00,20.0,60,0.0,,170,19.0,13.0,1012.0,,0,1
2025-12-06 23:00:00,18.0,78,0.0,,170,17.0,,1012.0,,0,1
2025-12-07 00:00:00,16.0,94,0.0,,170,15.0,,1012.0,,4,1
2025-12-07 01:00:00,15.0,100,0.0,,180,9.0,,1013.0,,6,1
2025-12-07 02:00:00,16.0,94,0.0,,180,11.0,,1013.0,,8,1
2025-12-07 03:00:00,16.0,100,0.0,,180,9.0,,1013.0,,8,5
2025-12-07 04:00:00,16.0,100,0.0,,190,13.0,,1013.0,,8,5
2025-12-07 05:00:00,16.0,100,0.0,,190,11.0,,1013.0,,8,5
2025-12-07 06:00:00,16.0,100,0.0,,0,0.0,,1013.0,,8,5
2025-12-07 07:00:00,16.0,100,0.0,,190,7.0,,1013.0,,8,5
2025-12-07 08:00:00,16.0,100,0.0,,0,0.0,,1013.0,,8,5
2025-12-07 09:00:00,16.0,100,0.0,,0,0.0,,1013.0,,8,5
2025-12-07 10:00:00,17.0,100,0.0,,0,0.0,,1012.0,,8,5
2025-12-07 11:00:00,17.0,100,0.0,,0,0.0,,1012.0,,8,5
2025-12-07 12:00:00,17.0,100,0.0,,0,0.0,,1013.0,,8,5
2025-12-07 13:00:00,17.0,100,0.0,,0,0.0,,1013.0,,8,5
2025-12-07 14:00:00,17.0,100,0.0,,0,0.0,,1013.0,,8,5
2025-12-07 15:00:00,17.0,100,0.0,,0,0.0,,1014.0,,8,5
2025-12-07 16:00:00,18.0,100,0.0,,290,9.0,,1015.0,,8,5
2025-12-07 17:00:00,19.0,100,0.0,,280,13.0,,1014.0,,6,3
2025-12-07 18:00:00,23.0,78,0.0,,260,13.0,,1014.0,,4,3
2025-12-07 19:00:00,24.0,69,0.0,,280,7.0,,1013.0,,2,2
2025-12-07 20:00:00,23.0,74,0.0,,330,11.0,26.0,1013.0,,6,1
2025-12-07 21:00:00,18.0,64,0.0,,350,33.0,25.0,1014.0,,4,2
2025-12-07 22:00:00,14.0,72,0.0,,340,32.0,23.0,1016.0,,2,5
2025-12-07 23:00:00,12.0,88,0.0,,340,28.0,21.0,1018.0,,2,5
2025-12-08 00:00:00,13.0,82,0.0,,350,30.0,21.0,1019.0,,8,1
2025-12-08 01:00:00,12.0,82,0.0,,360,22.0,19.0,1020.0,,8,3
2025-12-08 02:00:00,12.0,82,0.0,,360,20.0,20.0,1021.0,,8,3
2025-12-08 03:00:00,12.0,82,0.0,,360,24.0,19.0,1021.0,,8,1
2025-12-08 04:00:00,12.0,82,0.0,,10,26.0,19.0,1022.0,,8,1
2025-12-08 05:00:00,11.0,82,0.0,,10,30.0,21.0,1023.0,,8,1
2025-12-08 06:00:00,10.0,82,0.0,,10,22.0,18.0,1023.0,,6,1
2025-12-08 07:00:00,9.0,87,0.0,,10,19.0,,1023.0,,6,1
2025-12-08 08:00:00,7.0,93,0.0,,350,13.0,,1024.0,,0,1
2025-12-08 09:00:00,7.0,93,0.0,,360,17.0,,1024.0,,4,1
2025-12-08 10:00:00,6.0,93,0.0,,350,11.0,,1024.0,,6,1
2025-12-08 11:00:00,5.0,100,0.0,,350,15.0,,1025.0,,0,1
2025-12-08 12:00:00,5.0,93,0.0,,360,17.0,,1025.0,,0,1
2025-12-08 13:00:00,5.0,93,0.0,,360,15.0,,1026.0,,0,5
2025-12-08 14:00:00,5.0,93,0.0,,350,17.0,12.0,1027.0,,8,5
2025-12-08 15:00:00,6.0,87,0.0,,20,19.0,,1027.0,,8,1
2025-12-08 16:00:00,8.0,76,0.0,,40,20.0,,1028.0,,8,1
2025-12-08 17:00:00,10.0,66,0.0,,30,15.0,13.0,1027.0,,1,2
2025-12-08 18:00:00,12.0,58,0.0,,30,11.0,,1027.0,,0,1
2025-12-08 19:00:00,14.0,51,0.0,,360,19.0,12.0,1025.0,,0,1
2025-12-08 20:00:00,14.0,51,0.0,,360,13.0,,1025.0,,0,1
2025-12-08 21:00:00,15.0,48,0.0,,360,13.0,,1025.0,,0,1
2025-12-08 22:00:00,15.0,48,0.0,,10,11.0,,1025.0,,0,1
2025-12-08 23:00:00,12.2,61,0.0,,346,11.2,,1024.3,,0,1
2025-12-09 00:00:00,9.0,76,0.0,,20,6.0,,1025.0,,0,1
2025-12-09 01:00:00,9.0,76,0.0,,10,6.0,,1025.0,,0,1
2025-12-09 02:00:00,7.0,87,0.0,,20,7.0,,1025.0,,0,1
2025-12-09 03:00:00,6.0,93,0.0,,0,0.0,,1025.0,,0,1
2025-12-09 04:00:00,7.2,82,0.0,,20,6.5,,1025.0,,0,1
2025-12-09 05:00:00,6.7,84,0.0,,30,5.8,,1024.9,,0,1
2025-12-09 06:00:00,6.3,86,0.0,,46,7.2,,1025.0,,0,1
2025-12-09 07:00:00,4.0,100,0.0,,0,0.0,,1025.0,,0,5
2025-12-09 08:00:00,3.0,100,0.0,,60,6.0,,1025.0,,0,5
2025-12-09 09:00:00,4.0,100,0.0,,100,6.0,,1024.0,,0,5
2025-12-09 10:00:00,5.0,100,0.0,,0,0.0,,1024.0,,0,5
2025-12-09 11:00:00,5.0,100,0.0,,0,0.0,,1024.0,,0,5
2025-12-09 12:00:00,3.0,100,0.0,,0,0.0,,1024.0,,0,5
2025-12-09 13:00:00,2.0,100,0.0,,0,0.0,,1024.0,,0,5
2025-12-09 14:00:00,6.0,100,0.0,,120,3.0,,1024.0,,0,5
2025-12-09 15:00:00,11.0,88,0.0,,140,11.0,,1024.0,,0,5
2025-12-09 16:00:00,13.0,77,0.0,,180,9.0,,1024.0,,0,1
2025-12-09 17:00:00,16.0,59,0.0,,200,13.0,12.0,1023.0,,0,1
2025-12-09 18:00:00,17.0,48,0.0,,200,13.0,12.0,1022.0,,0,1
2025-12-09 19:00:00,18.0,45,0.0,,200,15.0,,1020.0,,0,1
2025-12-09 20:00:00,19.0,40,0.0,,240,15.0,,1019.0,,0,1
2025-12-09 21:00:00,19.0,37,0.0,,220,13.0,12.0,1019.0,,0,5
2025-12-09 22:00:00,19.0,37,0.0,,200,13.0,12.0,1018.0,,0,1
2025-12-09 23:00:00,16.0,52,0.0,,210,15.0,,1018.0,,0,1
2025-12-10 00:00:00,12.0,72,0.0,,190,11.0,,1017.0,,0,1
2025-12-10 01:00:00,12.0,77,0.0,,180,13.0,,1018.0,,0,1
2025-12-10 02:00:00,12.0,82,0.0,,170,11.0,,1018.0,,6,1
2025-12-10 03:00:00,11.0,94,0.0,,170,9.0,,1018.0,,0,1
2025-12-10 04:00:00,10.0,100,0.0,,180,11.0,,1017.0,,0,1
2025-12-10 05:00:00,9.0,100,0.0,,190,9.0,,1017.0,,0,1
2025-12-10 06:00:00,9.0,100,0.0,,190,9.0,,1016.0,,0,5
2025-12-10 07:00:00,9.0,100,0.0,,190,11.0,,1016.0,,0,5
