Time,Value,State,Quality,Reason,Status,Suppression Type
2025-12-13 04:56:17.316,-.15 In.,Low Low,Good,Value Change,,
2025-12-13 04:56:17.316,-.15 In.,Low Low,Good,Value Change,,
2025-12-13 04:26:16.933,-.14 In.,Low Low,Good,Value Change,,
2025-12-13 04:26:16.025,-.14 In.,Low Low,Good,Value Change,,
2025-12-13 04:06:36.564,-.12 In.,Low Low,Good,Value Change,,
2025-12-13 04:06:30.512,-.12 In.,Low Low,Good,Value Change,,
2025-12-13 03:56:14.939,-.12 In.,Low Low,Good,Value Change,,
2025-12-13 03:56:14.939,-.12 In.,Low Low,Good,Value Change,,
2025-12-13 03:26:16.140,-.12 In.,Low Low,Good,Value Change,,
2025-12-13 03:26:15.232,-.12 In.,Low Low,Good,Value Change,,
2025-12-13 02:56:17.396,-.10 In.,Low Low,Good,Value Change,,
2025-12-13 02:56:14.170,-.10 In.,Low Low,Good,Value Change,,
2025-12-13 02:26:15.401,-.07 In.,Low Low,Good,Value Change,,
2025-12-13 02:26:13.080,-.07 In.,Low Low,Good,Value Change,,
2025-12-13 01:56:12.967,.04 In.,Normal,Good,Value Change,,
2025-12-13 01:56:12.053,.04 In.,Normal,Good,Value Change,,
2025-12-13 01:26:11.517,.31 In.,Normal,Good,Value Change,,
2025-12-13 01:26:10.909,.31 In.,Normal,Good,Value Change,,
2025-12-13 00:56:10.662,-.02 In.,Low Low,Good,Value Change,,
2025-12-13 00:26:10.844,-.02 In.,Low Low,Good,Value Change,,
2025-12-12 23:56:08.654,-.02 In.,Low Low,Good,Value Change,,
2025-12-12 23:26:07.602,-.02 In.,Low Low,Good,Value Change,,
2025-12-12 22:56:06.447,-.02 In.,Low Low,Good,Value Change,,
2025-12-12 22:56:05.533,-.02 In.,Low Low,Good,Value Change,,
2025-12-12 22:26:07.704,-.01 In.,Low Low,Good,Value Change,,
2025-12-12 21:56:10.572,-.01 In.,Low Low,Good,Value Change,,
2025-12-12 21:26:08.009,-.01 In.,Low Low,Good,Value Change,,
2025-12-12 20:56:05.771,-.01 In.,Low Low,Good,Value Change,,
2025-12-12 20:26:01.003,-.01 In.,Low Low,Good,Value Change,,
2025-12-12 19:56:01.881,-.01 In.,Low Low,Good,Value Change,,
2025-12-12 19:55:59.064,-.01 In.,Low Low,Good,Value Change,,
2025-12-12 19:26:04.665,.00 In.,Low Low,Good,Value Change,,
2025-12-12 19:25:58.025,.00 In.,Low Low,Good,Value Change,,
2025-12-12 18:55:59.765,-.01 In.,Low Low,Good,Value Change,,
2025-12-12 18:55:56.941,-.01 In.,Low Low,Good,Value Change,,
2025-12-12 18:41:33.037,-.02 In.,Low Low,Good,Value Change,,
2025-12-12 18:26:00.790,-.02 In.,Low Low,Good,Value Change,,
2025-12-12 18:25:59.674,-.02 In.,Low Low,Good,Value Change,,
2025-12-12 17:55:59.659,-.01 In.,Low Low,Good,Value Change,,
2025-12-12 17:26:00.439,-.01 In.,Low Low,Good,Value Change,,
