Time,Value,State,Quality,Reason,Status,Suppression Type
2025-11-10 10:00:00,202.99 Ft.,High,Good,Timed Report,,
2025-11-10 07:00:00,203.00 Ft.,High,Good,Timed Report,,
2025-11-10 06:00:00,202.98 Ft.,High,Good,Timed Report,,
2025-11-10 02:00:00,203.00 Ft.,High,Good,Timed Report,,
2025-11-10 00:00:00,203.01 Ft.,High,Good,Timed Report,,
2025-11-09 23:00:00,203.03 Ft.,High,Good,Timed Report,,
2025-11-09 20:00:00,202.99 Ft.,High,Good,Timed Report,,
2025-11-09 19:00:00,203.01 Ft.,High,Good,Timed Report,,
2025-11-09 17:00:00,203.00 Ft.,High,Good,Timed Report,,
2025-11-09 15:00:00,203.02 Ft.,High,Good,Timed Report,,
2025-11-09 14:00:00,203.01 Ft.,High,Good,Timed Report,,
2025-11-09 08:00:00,203.03 Ft.,High,Good,Timed Report,,
2025-11-09 05:00:00,203.01 Ft.,High,Good,Timed Report,,
2025-11-09 04:00:00,203.03 Ft.,High,Good,Timed Report,,
2025-11-09 01:00:00,203.05 Ft.,High,Good,Timed Report,,
2025-11-09 00:00:00,203.03 Ft.,High,Good,Timed Report,,
2025-11-08 23:00:00,203.05 Ft.,High,Good,Timed Report,,
2025-11-08 14:00:00,203.02 Ft.,High,Good,Timed Report,,
2025-11-08 12:00:00,203.04 Ft.,High,Good,Timed Report,,
2025-11-08 03:00:00,203.02 Ft.,High,Good,Timed Report,,
2025-11-07 20:00:00,203.04 Ft.,High,Good,Timed Report,,
2025-11-07 17:00:00,203.05 Ft.,High,Good,Timed Report,,
2025-11-07 16:00:00,203.02 Ft.,High,Good,Timed Report,,
2025-11-07 14:00:00,203.01 Ft.,High,Good,Timed Report,,
2025-11-07 11:00:00,203.04 Ft.,High,Good,Timed Report,,
2025-11-07 08:00:00,203.06 Ft.,High,Good,Timed Report,,
2025-11-06 13:00:00,203.05 Ft.,High,Good,Timed Report,,
2025-11-06 10:00:00,203.03 Ft.,High,Good,Timed Report,,
2025-11-06 09:00:00,203.06 Ft.,High,Good,Timed Report,,
2025-11-06 07:00:00,203.04 Ft.,High,Good,Timed Report,,
2025-11-06 04:00:00,203.06 Ft.,High,Good,Timed Report,,
2025-11-06 02:00:00,203.05 Ft.,High,Good,Timed Report,,
2025-11-06 00:00:00,203.07 Ft.,High,Good,Timed Report,,
2025-11-05 18:00:00,203.05 Ft.,High,Good,Timed Report,,
2025-11-05 15:00:00,203.04 Ft.,High,Good,Timed Report,,
2025-11-05 07:00:00,203.06 Ft.,High,Good,Timed Report,,
2025-11-05 01:00:00,203.07 Ft.,High,Good,Timed Report,,
2025-11-05 00:00:00,203.09 Ft.,High,Good,Timed Report,,
